time_period,time_identifier,geographic_level,country_code,country_name,version,performance_tables_eligibility,trust_type,establishment_type,breakdown_topic,breakdown,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,White - Gypsy/Roma,1,1,26,26,1,100,0,0,0,0,0,0,0,0,0,0,1.17,1.17,0,0,z,z,z
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,White - Traveller of Irish heritage,1,1,38,38,1,100,1,100,1,100,0,0,0,0,0,0,2.67,2.67,1,-1.76,-1.76,-4.53,1.01
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,White - White British,5,300,11224,37.4,295,98.3,73,24.3,137,45.7,18,6,7,2.3,10,3.3,829.52,2.77,296,-191.026,-0.65,-0.81,-0.48
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,SEN description,No identified SEN,5,326,12578.5,38.6,320,98.2,92,28.2,169,51.8,20,6.1,7,2.1,11,3.4,917.67,2.81,280,-173.135,-0.62,-0.78,-0.45
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,SEN description,Any SEN,5,103,2860.5,27.8,98,95.1,10,9.7,23,22.3,1,1,1,1,1,1,214.56,2.08,85,-65.054,-0.77,-1.07,-0.46
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Disadvantaged status,Disadvantaged all other,5,274,10740.75,39.2,269,98.2,80,29.2,140,51.1,16,5.8,7,2.6,10,3.6,793.01,2.89,234,-89.309,-0.38,-0.56,-0.2
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Disadvantaged status,Disadvantaged,5,156,4723.25,30.3,150,96.2,22,14.1,53,34,5,3.2,1,0.6,2,1.3,341.89,2.19,131,-148.88,-1.14,-1.38,-0.89
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,English as a first language status,English,5,359,13379.25,37.3,354,98.6,91,25.3,169,47.1,17,4.7,5,1.4,8,2.2,979.19,2.73,344,-224.797,-0.65,-0.8,-0.5
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,English as a first language status,Other than English,5,68,2015.75,29.6,62,91.2,11,16.2,23,33.8,4,5.9,3,4.4,4,5.9,149.54,2.2,20,-11.737,-0.59,-1.21,0.03
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Prior attainment status,Low prior,5,103,2509.75,24.4,100,97.1,5,4.9,13,12.6,1,1,0,0,0,0,173.05,1.68,103,-36.066,-0.35,-0.62,-0.08
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Prior attainment status,Mid prior,5,219,8616.5,39.3,218,99.5,58,26.5,119,54.3,13,5.9,6,2.7,8,3.7,634.66,2.9,219,-165.85,-0.76,-0.94,-0.57
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Prior attainment status,High prior,5,43,2436.25,56.7,43,100,29,67.4,39,90.7,6,14,2,4.7,4,9.3,182.33,4.24,43,-36.273,-0.84,-1.27,-0.42
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Total,Total,16,1165,43944.75,37.7,1138,97.7,335,28.8,597,51.2,22,1.9,3,0.3,7,0.6,3329.04,2.86,1084,-762.553,-0.7,-0.79,-0.62
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Sex,Boys,16,786,29433.75,37.4,769,97.8,219,27.9,407,51.8,12,1.5,2,0.3,3,0.4,2238.29,2.85,741,-530.852,-0.72,-0.82,-0.61
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Sex,Girls,16,379,14511,38.3,369,97.4,116,30.6,190,50.1,10,2.6,1,0.3,4,1.1,1090.75,2.88,343,-231.701,-0.68,-0.83,-0.53
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian,9,48,1937.25,40.4,47,97.9,15,31.3,27,56.3,1,2.1,1,2.1,1,2.1,151.19,3.15,40,-9.693,-0.24,-0.68,0.2
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Black,12,90,3589,39.9,90,100,32,35.6,57,63.3,3,3.3,0,0,1,1.1,273.5,3.04,73,-24.664,-0.34,-0.66,-0.01
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed,14,70,2850.75,40.7,69,98.6,20,28.6,36,51.4,3,4.3,1,1.4,1,1.4,217.81,3.11,63,-39.177,-0.62,-0.97,-0.27
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Other,11,20,724,36.2,20,100,6,30,7,35,0,0,0,0,0,0,57.15,2.86,14,-7.602,-0.54,-1.28,0.2
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Unclassified ethnicity,8,37,1519.5,41.1,37,100,16,43.2,21,56.8,2,5.4,0,0,0,0,115.66,3.13,35,-26.618,-0.76,-1.23,-0.29
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White,16,900,33324.25,37,875,97.2,246,27.3,449,49.9,13,1.4,1,0.1,4,0.4,2513.73,2.79,859,-654.799,-0.76,-0.86,-0.67
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Any other Asian background,4,4,158,39.5,4,100,1,25,2,50,0,0,0,0,0,0,12.01,3,3,-0.173,-0.06,-1.66,1.54
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Bangladeshi,2,2,104,52,2,100,1,50,1,50,1,50,1,50,1,50,10.34,5.17,1,-1.439,-1.44,-4.21,1.33
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Indian,4,14,660.5,47.2,13,92.9,7,50,9,64.3,0,0,0,0,0,0,50.68,3.62,12,8.166,0.68,-0.12,1.48
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Pakistani,7,28,1014.75,36.2,28,100,6,21.4,15,53.6,0,0,0,0,0,0,78.16,2.79,24,-16.247,-0.68,-1.24,-0.11
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Black - Any other black background,6,8,307.25,38.4,8,100,2,25,5,62.5,2,25,0,0,1,12.5,26.67,3.33,6,-4.422,-0.74,-1.87,0.39
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Black - Black African,11,58,2541.25,43.8,58,100,26,44.8,42,72.4,1,1.7,0,0,0,0,195.66,3.37,45,-4.961,-0.11,-0.52,0.3
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Black - Caribbean,7,24,740.5,30.9,24,100,4,16.7,10,41.7,0,0,0,0,0,0,51.17,2.13,22,-15.281,-0.69,-1.29,-0.1
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed - Any other mixed background,10,27,1082.5,40.1,27,100,7,25.9,14,51.9,1,3.7,1,3.7,1,3.7,83.48,3.09,26,-12.906,-0.5,-1.04,0.05
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed - White and Asian,7,21,1016,48.4,21,100,9,42.9,14,66.7,2,9.5,0,0,0,0,76.84,3.66,18,-11.074,-0.62,-1.27,0.04
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed - White and Black African,5,9,349,38.8,9,100,2,22.2,4,44.4,0,0,0,0,0,0,27.17,3.02,7,-1.365,-0.2,-1.24,0.85
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed - White and Black Caribbean,8,13,403.25,31,12,92.3,2,15.4,4,30.8,0,0,0,0,0,0,30.32,2.33,12,-13.832,-1.15,-1.95,-0.35
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Other - Any other ethnic group,11,20,724,36.2,20,100,6,30,7,35,0,0,0,0,0,0,57.15,2.86,14,-7.602,-0.54,-1.28,0.2
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White - Any other white background,14,90,3725.5,41.4,89,98.9,29,32.2,50,55.6,6,6.7,1,1.1,3,3.3,298.37,3.32,78,-21.766,-0.28,-0.59,0.03
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White - Gypsy/Roma,2,2,82.25,41.1,2,100,1,50,2,100,0,0,0,0,0,0,6.84,3.42,1,-1.516,-1.52,-4.29,1.26
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White - White British,16,803,29313.5,36.5,779,97,214,26.7,395,49.2,7,0.9,0,0,1,0.1,2194.02,2.73,775,-629.093,-0.81,-0.91,-0.71
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White - White Irish,3,5,203,40.6,5,100,2,40,2,40,0,0,0,0,0,0,14.5,2.9,5,-2.424,-0.48,-1.72,0.75
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),SEN description,No identified SEN,16,899,36336,40.4,886,98.6,294,32.7,514,57.2,21,2.3,3,0.3,7,0.8,2753.51,3.06,831,-475.635,-0.57,-0.67,-0.48
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),SEN description,Any SEN,16,266,7608.75,28.6,252,94.7,41,15.4,83,31.2,1,0.4,0,0,0,0,575.53,2.16,253,-286.918,-1.13,-1.31,-0.96
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Disadvantaged status,Disadvantaged all other,16,806,32826.25,40.7,792,98.3,266,33,461,57.2,19,2.4,3,0.4,6,0.7,2483.18,3.08,741,-385.283,-0.52,-0.62,-0.42
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Disadvantaged status,Disadvantaged,16,359,11118.5,31,346,96.4,69,19.2,136,37.9,3,0.8,0,0,1,0.3,845.86,2.36,343,-377.27,-1.1,-1.25,-0.95
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),English as a first language status,English,16,1009,37409.75,37.1,983,97.4,277,27.5,507,50.2,8,0.8,0,0,1,0.1,2799,2.77,966,-732.728,-0.76,-0.85,-0.67
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),English as a first language status,Other than English,16,148,6215.5,42,147,99.3,54,36.5,85,57.4,14,9.5,3,2,6,4.1,506.05,3.42,110,-25.787,-0.23,-0.5,0.03
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Prior attainment status,Low prior,16,294,7614,25.9,285,96.9,8,2.7,54,18.4,3,1,0,0,1,0.3,577,1.96,294,-93.219,-0.32,-0.48,-0.16
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Prior attainment status,Mid prior,16,611,23754.25,38.9,598,97.9,173,28.3,343,56.1,13,2.1,1,0.2,2,0.3,1780.14,2.91,611,-457.318,-0.75,-0.86,-0.64
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Prior attainment status,High prior,15,179,9369,52.3,176,98.3,126,70.4,152,84.9,0,0,0,0,0,0,710.85,3.97,179,-212.016,-1.18,-1.39,-0.98
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Total,Total,2028,366094,16855226.7,46,358449,97.9,160980,44,236251,64.5,146007,39.9,58524,16,86003,23.5,1473951.6,4.03,344022,-10336.6,-0.03,-0.03,-0.03
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Sex,Boys,1948,185519,8178716.27,44.1,181505,97.8,78241,42.2,116172,62.6,66073,35.6,23512,12.7,35810,19.3,717395.91,3.87,173949,-28045.622,-0.16,-0.17,-0.15
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Sex,Girls,1971,180575,8676510.43,48,176944,98,82739,45.8,120079,66.5,79934,44.3,35012,19.4,50193,27.8,756555.69,4.19,170073,17709.022,0.1,0.1,0.11
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian,1788,42443,2236523.32,52.7,42010,99,24310,57.3,31643,74.6,23236,54.7,10506,24.8,14430,34,201011.71,4.74,37052,20333.114,0.55,0.53,0.56
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Black,1620,21583,1016222.25,47.1,21351,98.9,9815,45.5,14178,65.7,10674,49.5,3618,16.8,5562,25.8,90041.63,4.17,18344,5051.487,0.28,0.25,0.3
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed,1978,21346,988981.26,46.3,20883,97.8,9420,44.1,13653,64,9104,42.6,3703,17.3,5355,25.1,87022.16,4.08,19728,-994.165,-0.05,-0.07,-0.03
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Other,1431,7418,346351.75,46.7,7143,96.3,3409,46,4725,63.7,3947,53.2,1609,21.7,2318,31.2,31749.16,4.28,5481,3302.636,0.6,0.57,0.64
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Unclassified ethnicity,1438,6986,308965.76,44.2,6778,97,2855,40.9,4222,60.4,2732,39.1,1031,14.8,1515,21.7,27216.66,3.9,6045,-530.688,-0.09,-0.12,-0.05
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White,2019,266318,11958182.36,44.9,260284,97.7,111171,41.7,167830,63,96314,36.2,38057,14.3,56823,21.3,1036910.28,3.89,257372,-37498.984,-0.15,-0.15,-0.14
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Any other Asian background,1401,6591,355433.75,53.9,6464,98.1,4028,61.1,5022,76.2,3551,53.9,1806,27.4,2371,36,32218.78,4.89,5448,3939.686,0.72,0.69,0.76
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Bangladeshi,862,5860,308959.75,52.7,5801,99,3396,58,4454,76,3404,58.1,1438,24.5,2029,34.6,27652.59,4.72,5415,3067.885,0.57,0.53,0.6
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Chinese,854,1934,127050.75,65.7,1925,99.5,1505,77.8,1732,89.6,1274,65.9,884,45.7,1056,54.6,12021.67,6.22,1164,1357.979,1.17,1.09,1.25
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Indian,1275,10750,627811.43,58.4,10695,99.5,7459,69.4,8969,83.4,6699,62.3,3607,33.6,4711,43.8,57402.04,5.34,9228,7779.174,0.84,0.81,0.87
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Pakistani,1088,17308,817267.64,47.2,17125,98.9,7922,45.8,11466,66.2,8308,48,2771,16,4263,24.6,71716.63,4.14,15797,4188.39,0.27,0.24,0.29
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Black - Any other black background,935,2809,126467.25,45,2770,98.6,1098,39.1,1676,59.7,1304,46.4,442,15.7,671,23.9,11162.37,3.97,2426,402.798,0.17,0.11,0.22
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Black - Black African,1482,14908,731182,49,14766,99,7462,50.1,10423,69.9,7711,51.7,2778,18.6,4204,28.2,65182.5,4.37,12279,5245.23,0.43,0.4,0.45
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Black - Caribbean,853,3866,158573,41,3815,98.7,1255,32.5,2079,53.8,1659,42.9,398,10.3,687,17.8,13696.76,3.54,3639,-596.541,-0.16,-0.21,-0.12
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed - Any other mixed background,1738,7812,378103,48.4,7672,98.2,3745,47.9,5255,67.3,3732,47.8,1610,20.6,2274,29.1,33745.2,4.32,6935,768.962,0.11,0.08,0.14
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed - White and Asian,1606,4941,250903.88,50.8,4857,98.3,2659,53.8,3571,72.3,2260,45.7,1081,21.9,1498,30.3,22308.49,4.51,4613,730.759,0.16,0.12,0.2
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed - White and Black African,1291,2942,136588.25,46.4,2884,98,1279,43.5,1907,64.8,1319,44.8,520,17.7,754,25.6,12080.81,4.11,2681,-33.381,-0.01,-0.07,0.04
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed - White and Black Caribbean,1482,5651,223386.13,39.5,5470,96.8,1737,30.7,2920,51.7,1793,31.7,492,8.7,829,14.7,18887.66,3.34,5499,-2460.505,-0.45,-0.48,-0.41
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Other - Any other ethnic group,1431,7418,346351.75,46.7,7143,96.3,3409,46,4725,63.7,3947,53.2,1609,21.7,2318,31.2,31749.16,4.28,5481,3302.636,0.6,0.57,0.64
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White - Any other white background,1954,22830,1091419.88,47.8,22346,97.9,10507,46,14937,65.4,11850,51.9,5081,22.3,7275,31.9,99747.83,4.37,18468,8928.527,0.48,0.46,0.5
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White - Gypsy/Roma,429,990,20686.75,20.9,864,87.3,72,7.3,160,16.2,162,16.4,17,1.7,34,3.4,1659.17,1.68,757,-610.765,-0.81,-0.91,-0.71
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White - Traveller of Irish heritage,100,117,3097.75,26.5,96,82.1,20,17.1,34,29.1,28,23.9,6,5.1,11,9.4,263.17,2.25,110,-126.899,-1.15,-1.42,-0.89
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White - White British,2003,241554,10802008.98,44.7,236170,97.8,100142,41.5,152124,63,83912,34.7,32768,13.6,49248,20.4,931598.79,3.86,237266,-45710.19,-0.19,-0.2,-0.19
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White - White Irish,530,827,40969,49.5,808,97.7,430,52,575,69.5,362,43.8,185,22.4,255,30.8,3641.32,4.4,771,20.343,0.03,-0.07,0.13
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,SEN description,No identified SEN,2028,311922,15192210.17,48.7,307835,98.7,151419,48.5,218708,70.1,136899,43.9,56457,18.1,82548,26.5,1336787.52,4.29,292171,16758.141,0.06,0.05,0.06
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,SEN description,Any SEN,2027,54102,1660296.28,30.7,50547,93.4,9534,17.6,17501,32.3,9096,16.8,2063,3.8,3448,6.4,136921.6,2.53,51804,-27054.367,-0.52,-0.53,-0.51
